latin004,Foreign Language,Latin IV,two semesters,FALSE,"9, 10, 11, 12","In this course students read authentic Latin literature as they strengthen their knowledge of Latin vocabulary, grammar, and translation. The focus of this course is literary and follows the challenging and appealing Advanced Placement syllabus: the poetry of Vergil's Aeneid and the prose of Caesar's De Bello Gallico. If there is no interest in the AP syllabus in a given year, the writings of other authors are also an option. Students study the elements of Latin literature and Roman culture in depth and react to the issues that arise in both class discussion and formal essay writing. Students take the Level IV National Latin Exam, and strong performance helps prepare them for the (optional) SAT Latin subject test. (With teacher approval, students may opt to participate in the Advanced Placement Examination Program, which necessitates rigorous independent study. Those students will have the AP designation added to their transcripts and will be required to take the AP exam.)"
latin005,Foreign Language,Latin V,two semesters,FALSE,"9, 10, 11, 12","The description for this course is the similar to that of LT 41-42. The course readings, however, would be altered to fit the needs of both fourth and fifth year students (since this is a combined course). Students take the Level V National Latin Exam. (With departmental approval, students may opt to participate in the Advanced Placement Examination Program, which necessitates rigorous independent study. Those students will have the AP designation added to their transcripts and will be required to take the AP exam.)"
spani001,Foreign Language,Spanish I,two semesters,FALSE,"9, 10, 11, 12",This course introduces fundamental Spanish oral and written communication skills. Students will build a foundation of basic grammatical structures necessary to communicate while gaining an awareness of Spanish speaking civilizations and cultures. Most course work is conducted in Spanish with the goal of practicing and acquiring vocabulary on a variety of topics. Students will work on projects that involve all language skills. Spanish 11 is appropriate for students with no previous study of the Spanish language or for those students whose testing indicates they are not prepared for Spanish 21.
spani002,Foreign Language,Spanish II,two semesters,FALSE,"9, 10, 11, 12","This course reviews and extends the goals of first year Spanish. Most course work is conducted in Spanish. Studies focus on the past tense and increasing overall vocabulary and grammar. Student assignments include grammar and vocabulary practice, reading a book each semester, Spanish videos, listening comprehension, and multiple spoken activities and assignments. After completing the course, students will be recommended to continue on to SP 31 or SP 33."
spani003,Foreign Language,Spanish Conversation II,two semesters,FALSE,"9, 10, 11, 12","This course provides students the opportunity to develop their speaking skills through formal and informal conversations. Lessons will focus on current events, history, literature and movies that pertain to the US and the Spanish-speaking world. There will also be grammar instruction to develop the necessary foundation for mastery at this level. This course requires active participation during in-class discussions. Enrollment is limited to those students who are specifically recommended by the Language Department and the Academic Dean. Spanish Conversation III follows Spanish Conversation II and completes the conversation track."
spani004,Foreign Language,Spanish III,two semesters,FALSE,"9, 10, 11, 12","This course builds on the vocabulary, grammar, syntax, and pronunciation skills learned in Spanish 11 and 21 with emphasis on communicating at a more advanced level of proficiency. Students will read a Spanish novel each semester as well as shorter readings from Hispanic authors. Students are expected to speak Spanish in class as they discuss current events, present information on a variety of topics, review nightly assignments, and share their perspectives. Frequent presentations, essays, quizzes, and larger tests will assess students' progress towards these goals. This course is conducted in Spanish."
spani005,Foreign Language,Spanish Conversation III,two semesters,FALSE,"9, 10, 11, 12",This course continues to develop students' communication skills through complex topics and assignments. Students will communicate about the past and the future and complete various projects to show their understanding of the material. There will also be grammar instruction to achieve mastery at this level. This course requires active participation during in-class discussions. Enrollment is limited to those students who are specifically recommended by the Language Department and the Academic Dean. Spanish Conversation III follows Spanish Conversation II to complete this track. Students wishing to continue with Spanish beyond the Spanish Conversation III level will need to get departmental approval including teacher recommendation.
honor010,Foreign Language,Honors Spanish III,two semesters,FALSE,"9, 10, 11, 12","Honors Spanish III is a more intense and demanding version of SP 31-32, as it introduces students to the rigors of the honors track culminating in the AP Spanish exam in Language and Culture, and the AP Spanish exam in Literature and Culture. Students use authentic literature as a basis for writing analytically. Intense study of grammar and vocabulary is undertaken, and course work is conducted in Spanish. Multimedia materials, including video clips, podcasts, current print media and more, pique interest in the Hispanic world and enhance student engagement and learning. This course prepares students for Honors Spanish IV."
spani006,Foreign Language,Spanish IV,two semesters,FALSE,"9, 10, 11, 12","This course reviews and extends the goals of third year Spanish while also focusing on relevant, real-world Spanish communication. The class is conducted in Spanish and students are expected to speak in Spanish during class. Major grammar concepts are reviewed through units on current events, world issues, and other relevant topics. Student assessments include debates, essays, multimedia presentations, video projects, and other large scale projects."
honor011,Foreign Language,Honors Spanish IV,two semesters,FALSE,"9, 10, 11, 12","This course reviews and extends the goals of Spanish III Honors. Conducted in Spanish, students will develop all linguistic skills, with an in-class focus on oral skills. The course utilizes custom designed screencasts to help students develop mastery of advanced grammar concepts. Students will be assigned readings that expand upon relevant themes of particular importance to the Spanish speaking world, including short stories and poems of some of the finest Spanish language authors and poets. As this a preparatory class for AP Spanish Language, students will be introduced to the themes and format of the AP Spanish Language Exam."
spani007,Foreign Language,Spanish V,two semesters,FALSE,"9, 10, 11, 12",Students will explore and discuss themes and cultural nuances related to film and literature of the Spanish speaking world. This course will include a review of advanced grammar and vocabulary with a focus on applying those concepts through conversation and written analysis. Students may investigate culture through individual research projects designed to enhance their understanding of the Hispanic world around them.
apspa001,Foreign Language,AP Spanish Language,two semesters,FALSE,"9, 10, 11, 12","This course will help students develop all linguistic skills (reading, writing, listening, and speaking) assessed on the AP Spanish Language Exam. The course is conducted in Spanish, with an in-class concentration on oral skills development. Students will expand their knowledge and understanding of the six themes (personal and public identities, contemporary life, family and community, beauty and esthetics, science and technology, and global challenges) of the AP Spanish Language Exam. All students will be required to take the exam at the end of the year."
apspa002,Foreign Language,AP Spanish Literature,two semesters,FALSE,"9, 10, 11, 12","This course represents the culmination of a student's study of Spanish at The Academy. A challenging course of study, it requires students to investigate representative examples of a wide variety of genres, including poetry, short stories, and plays, as well as interpret works in both modern and archaic language. Cultural aspects of Spanish language are also highlighted. At the end of the school year, students will sit for the AP Exam in Spanish Literature and Culture."
manda001,Foreign Language,Mandarin Chinese,two semesters,FALSE,"9, 10, 11, 12","Chinese I is an introductory course intended for students who have little or no knowledge of the Chinese language. Throughout the course, students will establish a solid foundation in the areas that are essential to the Chinese language. Students learn to pronounce and write Pinyin (the Chinese phonetic system) and its intonations, read and write Chinese characters, understand the basic structure of Chinese sentences and grammar, construct simple conversations, and experience Chinese culture first hand through celebrations of different festivals and customs. Students will be able to listen to, and speak read and write about various basic daily conversational topics by the end of the course."
manda002,Foreign Language,Mandarin Chinese II,two semesters,FALSE,"9, 10, 11, 12","Chinese II builds on the foundation established in Chinese One. Students develop further fluency in Chinese characters, Pinyin, sentence structure and grammar. Vocabulary and complex grammar will be introduced to enable the students to express facts, situations and ideas correctly. The students will learn to communicate with certain social expressions and conventions of language and gesture. Short compositions with both dialogue and narrative will start this year as routine writing assignments. Students will continue to explore Chinese festivals and customs. By the end of the course, students will be able to communicate about a greater variety of conversational topics."
manda003,Foreign Language,Mandarin Chinese III,two semesters,FALSE,"9, 10, 11, 12","Chinese III aligns itself more closely to the National Language Standards and focuses more on the five standards (5Cs) of the Chinese language: communication, culture, connections, comparisons, and community. Students become more hands on with their learning this year. Throughout the year, students will work on several projects to demonstrate their language acquisition in the areas of reading, writing, speaking and listening based on the platform of the 5Cs. Students will also start to explore and become aware of the rhythmical differences between English writing and Chinese writing to help develop a more fluid style of written Chinese."
manda004,Foreign Language,Mandarin Chinese IV,two semesters,FALSE,"9, 10, 11, 12","Chinese IV builds on the cumulative language knowledge acquired over the prior three years of the study in the Chinese language. The course will continue to build on the grammar, sentence structures and vocabulary and further develop listening, speaking, reading and writing skills. It will also delve deeper into the study of language and culture through greater use of media such as music/songs, movies/TV, and through practical use of classic Chinese idioms. Chinese IV will cover more aspects of Chinese daily life, culture and history."
manda005,Foreign Language,Mandarin Chinese V,two semesters,FALSE,"9, 10, 11, 12","Chinese V is a fast moving course which immerses the student more deeply in Chinese language and culture. The course expects students to be proactive in reviewing materials for the class, to be resourceful in finding applicable linguistic and cultural information, and to actively seek opportunities outside of the class to improve the language skills. Active participation is a must for students in this course. Weekly writing assignments on various topics will be given. Throughout the course, students hone their language skills as well as gain an acute awareness and broad knowledge of Chinese culture."
apman001,Foreign Language,AP Mandarin Chinese,two semesters,FALSE,"9, 10, 11, 12","AP Chinese language and culture is a full year program equivalent to the 2 year or the 4 th semester of a college level Chinese course. The goal of AP Chinese course is to prepare students very well for the Chinese AP exam on the platform of the 5 standards (communication, culture, connections, comparisons and communities). In order to do so, the students will intensely practice and develop their proficiencies in the three communicative modes: interpersonal (speaking, listening, reading and writing skills), interpretive (listening and reading skills), and presentational (speaking and writing skills). The students will work in depth in the following topics: geography, family, festivals, arts, literature, famous people, daily life, economics, education and entertainment."
lifes001,Science,Life Skills,one semester,TRUE,10,"The focus of this course will be toward the acquisition of health knowledge and decision-making skills which will encourage students to promote wellness, avoid injury, and prevent disease. In learning to appreciate one's role in the health and well-being of self, family, and community, students should acquire lifelong healthy habits and practices."
biolo001,Science,Biology,two semesters,TRUE,9,"This is a one-year introductory course that explores the scientific study of life which includes the broad and diverse topics of a general biology class including an introduction to biochemistry, energy, ecology, molecular and evolutionary genetics, ecology and the diversity of life. The course introduces students to basic laboratory skills, report writing, the use of technology in the laboratory. This course will provide the background necessary to complete further studies in science. The class is student-centered, with many experiential and hands-on activities, culminating with an independent research study."
honor012,Science,Honors Biology,two semesters,TRUE,9,A demanding introductory course for the student with strong aptitude and strong interest in the life sciences. This course offers a more rigorous and comprehensive introduction to the life sciences and laboratory technique than is offered in the regular sections of Biology.
apbio001,Science,AP Biology,two semesters,FALSE,"10, 11, 12","This course studies the interactions within and among living things at the cellular, molecular and organismal level. Much time is devoted to the inner workings of the cell, genetics and evolution by natural selection. The course covers the material expected in a first-year college level introductory biology course and is designed to prepare students for the College Board Advanced Placement exam in biology. All students are required to take the AP Biology exam in May. (Prerequisite: Successful completion of one year of honors chemistry with B+ or better achievement and permission of the department)."
chemi001,Science,Chemistry,two semesters,FALSE,"10, 11, 12","A general introduction to chemical theory and laboratory practices. Students in this course will gain an understanding of atomic structure and theory, chemical equations and reactions, stoichiometry, thermochemistry, solutions, and gas laws. In the lab, students will gain an understanding of proper lab practice, use of equipment and chemicals."
honor013,Science,Honors Chemistry,two semesters,FALSE,"10, 11, 12",A demanding introductory course for students with strong aptitudes in math and science. This course offers a chance to learn the fundamental principles of chemistry and to develop problem-solving and critical thinking skills in a more rigorous and comprehensive way than is offered in non-honors chemistry.
appli001,Science,Applied Chemistry,two semesters,FALSE,"10, 11, 12","In this laboratory course, students will learn basic chemical principles through investigation of chemistry's impact on society. Environmental issues currently confronting our society and the world will serve as a basis for introducing the chemistry needed to understand them. Students will explore how chemical concepts apply to their daily lives and the world around them. The course uses the American Chemical Society text, Chemistry in the Community."
physi001,Science,Physics,two semesters,FALSE,"9, 10, 11, 12","This course is designed for the student who wants to be exposed to the concepts of physics in order to be a truly educated and aware citizen of the twenty-first century. An extensive amount of laboratory work. The development of problem-solving skills using basic algebra and the rudiments of trigonometry is also a goal of the course. The focus of this class is on mechanics, dynamics and energy. At the completion of the course, the student should be more able to make responsible decisions regarding science in an age of increasing technological complexity."
honor014,Science,Honors Physics,two semesters,FALSE,"9, 10, 11, 12","A demanding introductory course for the student with strong aptitude who is willing and able to engage in an intensive study of physics. The course covers traditional topics in mechanics, dynamics, simple harmonic motion and waves. An experimental, problem solving approach to understanding concepts is emphasized."
conce001,Science,Conceptual Physics,two semesters,FALSE,"9, 10, 11, 12","Conceptual Physics is a laboratory course that builds understanding of concepts before computation. Physical phenomena are experienced in the laboratory then extensively analyzed and explained. Graphical and algebraic relationships are then introduced as guides to thinking. Finally, physics problems are solved as a way of verifying and extending students' understanding of concepts. The course deals with mechanics, kinematics, wave theory and other topics."
advan004,Science,Advanced Anatomy,two semesters,FALSE,"11, 12","This course will look into the world of Sports Medicine from the athletic training perspective. Using anatomy and physiology as its basis, units of study will include injury management including injury care and prevention, musculoskeletal injuries, taping, bracing and splinting, and concussions; nutrition including eating disorders, the female athlete triad, ergogenic aides, and alcohol and performance; and pathophysiology of disease and illness including in_ammation and healing, heat illnesses, infections, immune responses, adolescent diseases, and systemic disorders."
apphy001,Science,AP Physics 1,two semesters,FALSE,"9, 10, 11, 12","AP Physics 1 is an algebra-based, introductory college-level physics course that explores topics such as Newtonian mechanics (including rotational motion); work, energy, and power; mechanical waves and sound; and introductory, simple circuits. Through inquiry based learning (including a significant laboratory component), students will develop scientific critical thinking and reasoning skills. This course is a prerequisite for AP Physics 2 and AP Physics C. Students are not required to take the second course (although they can)."
apphy002,Science,AP Physics 2,two semesters,FALSE,"9, 10, 11, 12","AP Physics 2 is a second-year, algebra-based, introductory college-level physics course that explores topics such as fluid statics and dynamics; thermodynamics with kinetic theory; electrostatics; electrical circuits with capacitors; magnetic fields; electromagnetism; physical and geometric optics; and quantum, atomic, and nuclear physics. Through inquiry-based learning (including a significant laboratory component), students will develop scientific critical thinking and reasoning skills."
apphy003,Science,AP Physics C,two semesters,FALSE,"9, 10, 11, 12","AP Physics C is a second-year, calculus-based, college-level physics course that prepares students for the two exams AP Physics: Mechanics and AP Physics C: Electricity & Magnetism. It is intended for students likely to go on to major in physics or engineering. Each of these exams is 1_ hours long and they are taken consecutively one afternoon in May. (Students must take both exams.) The mechanics syllabus covers Newton's laws of motion; work, energy and power; systems of particles and linear momentum; circular motionand rotation; and oscillations and gravitation. The electromagnetism course explores electrostatics; conductors, capacitors and dielectrics; electric circuits; magnetic fields; and electromagnetism."
marin001,Science,Marine Studies,two semesters,FALSE,"11, 12","This course provides students an opportunity to utilize their studies in previous science courses and advance their understanding and appreciation of the marine environment. Through hands-on activities, lab experiments and case studies, students will investigate concepts in oceanography, marine ecology, marine biology, and environmental issues. Plum Island, local salt marshes, and beaches are used as natural laboratories in order to reinforce concepts learned in the classroom."
honor015,Science,Honors Marine Science,two semesters,FALSE,"11, 12","Honors Marine Science and Directed Research is a research-oriented class that prepares students for further studies and investigations of the marine world. Similar to Marine Studies, this course will explore concepts in oceanography, ecology, marine biology and marine-based environmental issues. However, primary focus is on providing students hands-on research oriented skills, both in the laboratory and in the field, that include experimental design, collecting and analyzing data, running long-term monitoring projects, and presenting research findings. (Prerequisites: one year of biology, one year of chemistry (honors preferred) and permission from the department."
honor016,Science,Honors Engineering,two semesters,FALSE,"11, 12","This is a course intended to help students understand the demands of engineering and develop many of the base-level skills necessary to compete in a collegeengineering environment. Students should be independent, self-starting, and comfortable tackling open-ended projects. The course topics include basic design principles, working within time and budget constraints, prototyping and testing, basic tool use, circuits, programming, and electronics, and other topics."
honor017,Science,Honors Environmental Science,two semesters,FALSE,"9, 10, 11, 12","This honors-level, laboratory-based course provides students with the knowledge and skills to deal effectively with some of the environmental dilemmas facing them and the planet today. This course will not cover as much material as AP Environmental Science, instead delving much more deeply into fewer topics partially selected by students each year. Examples include: climate change, endangered species, invasive plants and animals, the environmental impact of population growth on natural resources, mineral and resource extraction, water and air pollution, and renewable and non-renewable sources for power generation. Students will learn a variety of laboratory and field techniques including soil and water sampling with weekly lab experiments. An emphasis will be placed on students using critical thinking and analytical skills to make a positive impact on the environment."
apenv001,Science,AP Environmental Science,two semesters,FALSE,"9, 10, 11, 12","This course is designed to prepare students for the College Board Advanced Placement exam in environmental science. The course covers the material expected in a first-year college-level introductory environmental science course, and all students are required to take the AP Environmental Science exam in May. The goal of the AP Environmental Science course is to provide students with the scientific principles, concepts, and methodologies required to understand the interrelationships of the natural world, to identify and analyze environmental problems both natural and human-made, to evaluate the relative risks associated with these problems, and to examine alternative solutions for resolving or preventing them. Environmental science is interdisciplinary; it embraces a wide variety of topics from different areas of study. There are several major unifying constructs, or themes, that cut across the many topics included in the study of environmental science. All students are required to take the AP Environmental Science exam in May."
neuro001,Science,Neuroscience,two semesters,FALSE,"9, 10, 11, 12","In this course students will explore how the human nervous system controls so many diverse aspects of our lives. After gaining an understanding of the anatomy of the nervous system and the specializations that allow neurons to carry signals throughout the body, we will explore the neuronal control of a number of human behaviors. Topics that will be addressed may include but are not limited to: sleep and dreaming, language, emotion, motor function, touch, vision, addiction, and memory. Case studies will be explored and the course will include both discussion and project-based learning. Students may elect to take the course for honors credit. Additional material will be covered for those students and assessments will be more challenging."
intro001,Fine Arts,Introduction to Fine Arts,one semester,TRUE,9,"Students rotate through a new discipline with a new teacher every four weeks. Students will be randomly placed into a fourteacher rotation, each exploring one of the following: music, technical theatre, video and film, photography, ceramics, acting, and dance."
publi001,Fine Arts,Public Presentation Skills,one semester,TRUE,9,"Students in Public Presentations Skills view and reflect on the films The Great Debaters, and The King's Speech. They learn Art Sager's SPEC format for speaking and make 12 presentations. They review videos of all their talks and develop goals for their future talks. They memorize and recite Marc Antony's funeral oration from Shakespeare's Julius Caesar and Lincoln's Gettysburg Address. They peruse weekly an issue of the current events magazine The Week and take a quiz on it. Crucially, they participate in 15 hours of The PPS Ethics Symposium with Mr. Wann and Mrs. Kingsbury. The symposium usually lasts between 60- 80 minutes. Students are invited to ask questions and share their thoughts about a variety of issues and topics."
archi001,Fine Arts,Architecture,fall,FALSE,"9, 10, 11, 12","Architecture is a full-semester course with each student displaying his or her final project to the community. The first quarter is spent learning the principles of perspective, spatial concepts and basic architectural design. During the second quarter each student will demonstrate his or her knowledge of architecture by designing a structure with a floor plan and elevation design, and by creating a 3D model of a structure. A lab fee of 30.00 is required."
histo001,Fine Arts,History of Cinema,fall,FALSE,"9, 10, 11, 12","In this course we will be viewing films of the past 20-30 years, such as Star Wars, Disturbia and Pleasantville, and not only critiquing, but also examining the historical path that led to each film; you might say we will be investigating the shoulders upon which these films stand. We will also be looking at the social and political climates that have been an influence on the cinematic journey for each film. You will find the films that entertain us today have a rich and powerful past that changed the world."
light001,Fine Arts,Lighting and Sound,fall,FALSE,"9, 10, 11, 12","A one-semester course dedicated to discovering the finer points of lighting and sound design and implementation, this course will be a hands-on application of current theatrical trends. The Performing Arts Center offers state-of-the-art equipment that each student will have the opportunity to learn, to manipulate, and to discover. There are no prerequisites for this course. All levels of ability will be accepted."
advan005,Fine Arts,Advanced Film and Animation,spring,FALSE,"9, 10, 11, 12","In this advanced course you will be delving deeper into the art of storytelling through the use of Film. Built off of the basic skills you learned in the base level course, you will further expand your understanding of cinematic techniques in either live action film or animation manipulation. You will also be fine tuning your editing skills as you explore the optimum use of your raw footage to better tell your story. During this course there will be a number of competitions you will be expected to enter, plus you will be expected to participate in the public viewing of every film you create (these will be shown at sites around campus). This is a single semester course with a prerequisite of a basic Film course beyond IFA Film."
film001,Fine Arts,Film,spring,FALSE,"9, 10, 11, 12","This is a full-semester upper class course with each student displaying his or her final project to the community. The first quarter is spent studying films and learning the principles of film making techniques (i.e., camera operation, editing, directing and acting). During the second quarter each student will demonstrate his or her knowledge of film making by working on several separate film projects as part of a film crew. Each student will be required to direct at least one film."
ddesi001,Fine Arts,3-D Design,spring,FALSE,"9, 10, 11, 12","This class is designed to familiarize students with three-dimensional problem solving in terms of both content and materials. Students will work with a range of materials and methods. Experiences will include building objects with a 3D printer, casting aluminum objects in a charcoal-fired foundry, and creating sculptures with a variety of 3-D media (e.g., wire, clay, wax, paper, plaster). The course emphasizes creative thinking, craftsmanship, problem solving and manipulative motor skills."
ceram001,Fine Arts,Ceramics II,spring,FALSE,"9, 10, 11, 12","This studio course offers the student the opportunity to build a variety of sculptural clay forms with basic handbuilding techniques. Through pinch, slab, coil and slip cast processes, the student will be asked how clay can be transformed to create new meaning or convey complex ideas. The implementation of wire and found objects will be encouraged, while an introduction to site-specific installation and performance with clay will be presented through slide presentations, critiques, class discussions and demonstrations. Expansion on firing techniques will be accompanied with cold surface demonstrations."
dexpe001,Fine Arts,3-D Experimentation,spring,FALSE,"9, 10, 11, 12","This studio course explores materials, techniques, and issues particular to working in three-dimensions and expands the understanding of art making through installation and other interdisciplinary ways of working. Alternate materials and tools such as wire, wood, discarded electronics, and string will be introduced informally in a Makerspace and formally with 3D printing components, clay and carving. Found object search walks, temporary artworks, and collaborative strategies are a few of the approaches the class will transform both traditional and nontraditional materials to create new meaning or convey complex ideas. In addition to growing each student's studio practice, this course provides and art historical foundation for sculpture and installation, past and present."
ceram002,Fine Arts,Ceramics I,fall / spring,FALSE,"9, 10, 11, 12","This studio course explores the historical context, design and creation of functional ceramics. A wide scope of strategies will be presented for students to create utilitarian objects with molds, on the electric wheel, and with basic handbuilding techniques. Specificity of use, craftsmanship, and consideration of the simple enjoyment of a handmade object for everyday use will be explored through slide presentations, critiques, class discussions and demonstrations. Glazing and firing techniques will include soda and gas reduction firing methods."
photo001,Fine Arts,Photo I,fall,FALSE,"9, 10, 11, 12","This is a basic studio course in photographic techniques with emphasis on visual perception and expression. Students are provided with both film cameras and digital cameras, and they are introduced to a number of shooting and printing techniques. During the first half of the semester, students use film cameras and print black and white images in the darkroom. Later, they work with digital cameras and learn how to enhance their color images with Adobe Photoshop. Students have access to an assortment of lenses, filters, lights and tripods to complete their photo assignments. Assignments encourage students to create ambitious, personal work. Students exhibit a selection of their mounted prints in the Student Art Show, and often publish their photographs in school publications. A lab fee of 75.00 covers all film and paper costs."
photo002,Fine Arts,Photo II,fall / spring,FALSE,"9, 10, 11, 12","This course builds upon on the photographic knowledge from VA 41/42: Photo I, expanding students' understanding of the expressive and descriptive powers of photography. Students are encouraged to develop a visual style and personal aesthetic. Emphasis is placed on refining technical skills, but crossmedia projects requiring experimentation and non-traditional printing methods are introduced throughout the semester. Both film and digital cameras are used during the semester. Students create a final portfolio of work to complete this course. Lab fee of 50.00 covers all film and printing costs. Prerequisite is Photo I, or permission of the instructor."
intro002,Fine Arts,Introductory Studio Art,fall / spring,FALSE,"9, 10, 11, 12","This course is designed for the student who wishes to explore art and is curious to learn something about the creative process. Specific assignments will be given in which the student will explore self-expression in various media. Emphasis will be placed on basic color theory, two-dimensional drawing, design and paper mache, and three-dimensional design. Projects will be assigned in pencil, block print, and acrylic painting. Student work will be shown in exhibits across campus. A lab fee of 40 is required."
inter001,Fine Arts,Intermediate Studio Art,spring,FALSE,"9, 10, 11, 12","This is an intermediate course for the more serious art student who wishes to further explore the media covered in the introductory course. Emphasis will be placed on drawing and painting, with attention given to the Advanced Placement requirements. Work required for exhibit. Prerequisites are VA 51/52: Introductory Studio Art, and the permission of the instructor; or, for the serious experienced student, a portfolio for audition. A lab fee of 40 covers the cost of supplies."
carpe001,Fine Arts,Carpentry for the Theatre,fall / spring,FALSE,"9, 10, 11, 12","This one-semester course will focus on constructing scenery, staging and properties (props). The course offers a hands-on curriculum implementing the safe use of power and hand tools, paints, and finishes. The goal of the course is to learn more detailed construction methods currently in use in the entertainment world, while gaining valuable lifelong building skills. Anything goes on stage, so class projects will be correspondingly varied and diverse. There are no prerequisites for this course. All levels of ability will be accepted."
advan006,Fine Arts,Advanced Carpentry for the Theatre,fall / spring,FALSE,"9, 10, 11, 12","This course is for students who wish to improve the carpentry skills they learned in the introductory course. Students will design their own projects and learn a variety of advanced building skills that will allow them to complete advanced level projects. Prerequisite is VA 43F/43S: Carpentry for the Theatre, or permission of the instructor."
apstu001,Fine Arts,AP Studio Art,two semesters,FALSE,"9, 10, 11, 12","This course prepares the artist to present a finished portfolio in either Drawing/Painting, 2D Design or 3D Design. Each portfolio is broken up into three distinct components: Concentration - the focus on one concept or subject matter. The class will also design the end-of-the-year Student Art Show. A lab fee of 60.00 covers the cost of supplies. Prerequisites: An introductory course, an intermediate course, and a portfolio."
apcla001,Fine Arts,AP Clay & 3-D,two semesters,FALSE,"9, 10, 11, 12","Students who wish to engage in a more rigorous and advanced study of clay and 3-D design and pursue them at the college level can enroll in AP Ceramics. This course is one year-long, and requires students to complete a portfolio of 21 original works. A lab fee of 60.00 covers the cost of supplies. Must have department approval."
appho001,Fine Arts,AP Photography,two semesters,FALSE,"9, 10, 11, 12",Students who wish to engage in a more rigorous and advanced study of photography and pursue it at the college level can enroll in AP Photography. This course is year-long and requires students to complete a portfolio of 24 original works. A lab fee of 60.00 covers the cost of supplies. Must have department approval.
honor018,Fine Arts,Honors Research Seminar in Documentary Film Making,two semesters,FALSE,"9, 10, 11, 12","each student will build a portfolio of documentary films. The first quarter is spent learning the hands-on skills used in creating a documentary (camera, lighting and editing skills) along with understanding the interview process. Throughout the rest of the year the students will engage in the creation of numerous documentaries; some of which will have a worldview while others will limit themselves to the particulars of campus life. Some of these will be group projects, while others will be individual. No prerequisites. Limit 14 students"
music001,Fine Arts,Music Theory,fall,FALSE,"9, 10, 11, 12","Vocalists and instrumentalists with limited knowledge of music theory are invited to take this basic course. Topics covered include note-reading, scales, key signatures, accidentals, intervals, chords, melodic dictation, and exploration of songwriting. This course is designed to stand on its own and/or to prepare students interested in taking AP Music Theory."
intro003,Fine Arts,Intro to Guitar,fall,FALSE,"9, 10, 11, 12","Guitar class is designed for beginners on the guitar or players who would like to fill in the gaps in their basic overall knowledge of the instrument. The idea is to get you playing right away. This course will cover fingerboard knowledge, basic techniques, chords, strumming, basic improvisation, basics of fingerstyle technique, reading music (standard notation/tablature), and basic concepts in music theory that can be used to read & write music. Most of the music played in this class will be drawn from the American popular and folk styles. Through listening, this class will provide an overview of the many different styles of music written for this instrument including classical, jazz, blues, folk, rock and pop. The main objective of this course is to create an enhanced appreciation for music through playing guitar. Students are expected to practice class assignments outside of class. No experience required"
elect001,Fine Arts,Electronic Music and Recording,spring,FALSE,"9, 10, 11, 12","Students in this introductory course learn the basic tenets of the art and science of recording, as well as the aesthetic and practical principles of composing electronic music. Students use GarageBand, Logic Pro X, and Avid Pro Tools to compose original electroacoustic music and record live sound using a full complement of studio microphones and audio interfaces. In addition to practical work on composition and recording, students learn an introduction to acoustics and critical listening. Other topics include MIDI, synthesizers, digital production, microphones, and electronic music history. No prerequisites."
ameri002,Fine Arts,American Music History,spring,FALSE,"9, 10, 11, 12","A survey of American popular music from the pre- colonial days to the Revolutionary War to Minstrel Shows to ragtime, jazz, and rock n' roll. Throughout the course students also explore the technological developments of recorded sound, famous and notorious popular musicians and songs, and how music defines our personal and cultural identity. (also meets spring Sr history requirement)"
foren001,Fine Arts,Forensics and Competitive Public Speaking,spring,FALSE,"9, 10, 11, 12","Students will prepare and practice for parliamentary, Oregon and Lincoln/Douglas style debates. In addition students will prepare and practice the persuasive speech, the after dinner speech, oral reading and extemporaneous speaking. The class will travel and participate in at least one interscholastic contest."
orche001,Fine Arts,Orchestra,two semesters,FALSE,"9, 10, 11, 12","Students learn a variety of chamber and symphonic music, drawn from Baroque, Classical, Romantic, and contemporary styles. This course stresses musical development through individual practice, rehearsals, and regular performances at two to three concerts per year. Open to all students who play an orchestral instrument or are interested in learning an instrument."
jazzb001,Fine Arts,Jazz Band,two semesters,FALSE,"9, 10, 11, 12","Students learn music from the jazz repertoire and perform regularly in two to three concerts per year, in addition to other small performances. This course stresses musical development through individual practice, rehearsals, and regular performance. Open to students with intermediate fluency on saxophone, trombone and trumpet. Rhythm section (including guitar, bass, drums, and piano) is selected by audition in September. Potential students should contact Mr. Denmead for audition materials the summer prior in order to help you prepare for the audition."
choru001,Fine Arts,Chorus,two semesters,FALSE,"9, 10, 11, 12","Known as the Academy Singers, this ensemble is open to all students. Students rehearse a wide variety of choral repertoire from classical to Broadway. The Academy Singers performs at two to three concerts per year and occasionally at other school events. The goal of this course is to build musicianship skills and foster a lifetime love of singing. No prior musical training is necessary."
advan007,Fine Arts,Advanced Chorus,two semesters,FALSE,"9, 10, 11, 12","Known as The First in homage to our status as the oldest continuously operating boarding school in the United States, this ensemble is open to 10 th , 11 th , and 12 th graders by audition only. This ensemble studies and performs a wide variety of serious choral literature from the 16 th century through the present. Potential members should be dedicated to refining their vocal skills. Assessments for this course include homework practice assignments and quartet days. The First performs at two to three concerts per year and at other Academy events. This group may also travel to festivals from time to time. Prerequisite: 1 year of the Academy Singers or permission of the instructor, plus a live audition in September."
